Id,Title,ShowAuthor,Description,TypeId,Downloads,Browses,IsRecommend,CreateTime,Name
0422696E-3E39-4E01-9CAD-FDA9457C1D9A,楼盘调查分析终稿.pdf,NULL,NULL,113,0,0,0,2016-12-27 15:59:13.037,贺俊华
042CB00C-FDE0-4D72-BF37-832B6DA98AFE,20121113_平安信托成都、南充项目工作说明.doc,NULL,NULL,61,0,0,0,2016-12-27 11:59:34.220,贺俊华
042F30DA-B4A0-42C7-B049-43303DE2C042,04.32款精美PPT封面.ppt,NULL,NULL,114,0,0,0,2016-12-27 17:48:36.783,贺俊华
0431D866-03EF-41CF-AE53-8B2C4150EC9B,包头市城市土地定级与基准地价成果 2013 报告P35.pdf,NULL,NULL,81,0,0,0,2017-09-30 14:52:07.040,贺俊华
0433a36d-313b-4409-af3d-b8aed69f07be,《广州市测绘成果管理规定》.pdf,,,77,0,0,0,2018-07-30 17:30:35.463,胡燕南
04344247-1F91-4E58-B6F3-22ED49DC7941,2015 如何评估海域使用权价值 国策.doc,NULL,NULL,83,0,0,0,2016-12-27 14:20:27.513,贺俊华
04346266-5E6C-4D9C-8F85-37D062038512,天津市城市轨道交通第二期建设规划（2015～2020年）.pdf,NULL,NULL,78,0,0,0,2016-12-27 13:01:47.377,贺俊华
0434B5BF-5A91-48E3-B445-CD3E5052B2FF,2008年商业市场案例翠竹、田贝、东乐案例汇总图（(李韧、刘秋玲、陈志明、李衍昌)）.xls,NULL,NULL,79,0,0,0,2016-12-27 13:16:25.347,贺俊华
043555A7-2D35-4C08-9C78-2761F2590428,欧景花园.xls,NULL,NULL,79,0,0,0,2016-12-27 13:32:08.027,贺俊华
043A6466-199E-466C-96E2-ABBC7E3858DF,zcpg_lx0101.doc,NULL,NULL,105,0,0,0,2016-12-27 15:00:42.147,贺俊华
043C80DA-37D3-4EEF-A42E-A3A9E0AE723E,440300AS020301中航鼎尚华庭.doc,NULL,NULL,79,0,0,0,2016-12-27 13:21:05.177,贺俊华
043e2407-8d6c-45aa-8f8d-6de7fd5ab7a4,矿业权评估收费标准.pdf,,,71,0,1,0,2017-03-29 16:33:32.017,贺俊华
044253BF-81F6-4E63-9FF4-D85C3B9CC68F,440300AG011601晶峰晶体科技有限公司.doc,NULL,NULL,79,0,0,0,2016-12-27 13:25:26.373,贺俊华
044514fb-5891-49ed-a583-71b5e4dce580,003估价报告简介及注意事项.ppt,,,123,0,0,0,2017-03-21 14:02:50.117,赵瑜
044566CB-D57F-4143-85EF-00CFBAE709E0,总部基地主题-2.ppt,NULL,NULL,94,0,0,0,2016-12-27 14:45:03.313,贺俊华
0447CADE-6CA0-47A7-9ECD-9DE6B41B4557,部门培训2011 03花木清点及搬迁费的测算 沙龙.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:19:09.130,贺俊华
044AB4A6-FA60-4BDA-9868-CBA8BA06FF32,玻璃幕墙工程技术规范（JGJ102-2012）(征求意见稿).pdf,NULL,NULL,71,0,0,0,2016-12-27 12:33:56.533,贺俊华
044BCAE9-17C4-4DDF-8222-CF1CAEA936EB,2016年3月份70个大中城市住宅销售价格变动情况.doc,NULL,NULL,78,0,0,0,2016-12-27 13:04:05.890,贺俊华
04564218-E375-429D-A49C-1ACDB076C306,湖南省长沙市市区基准地价2014.pdf,NULL,NULL,81,0,0,0,2016-12-27 14:04:47.840,贺俊华
04577197-FE24-4AF2-B71D-B0E3FCDCD8D9,成套住宅实地查勘的主要内容及价格因素评定标准.pdf,NULL,NULL,111,0,0,0,2016-12-27 15:46:09.777,贺俊华
045ABC02-E84A-4A63-BE1D-3DDE1107F147,中评协关于印发《资产评估准则——评估报告》等三个准则征求意见稿的通知.docx,NULL,NULL,76,0,0,0,2017-09-30 14:37:06.833,贺俊华
045DEE55-E8AE-48F4-88D6-E68E475B465D,附件8：房地产资质资格管理(含所有).xls,NULL,NULL,103,0,0,0,2016-12-27 14:52:30.047,贺俊华
0465577A-316F-4A14-B465-2AFB2B4A9652,佛山写字楼市场报告 2017年第二季度.pdf,NULL,NULL,78,0,0,0,2017-09-30 14:42:45.730,贺俊华
0467C185-BF79-4373-8194-11406E1AF718,个评中心常见问题及解答（刘丹）.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:14:32.857,贺俊华
0469A1C3-2356-48B8-9C22-08E4A598263D,2014房估-案例与分析-精讲班-第28讲：第二章第三节.pdf,NULL,NULL,103,0,0,0,2016-12-27 14:52:39.713,贺俊华
046a1c0e-440b-43a2-ad5f-5a9b621898a8,论房地产企业如何纳税筹划_郭欣.pdf,,外部文章,111,0,0,0,2017-08-07 17:28:18.163,陈俊
0474847A-98B1-4300-884C-29A8294A3A57,2014 深圳市新型产业用地政策与估价 黄建英 赖琳玲（删改版）.doc,NULL,NULL,109,0,0,0,2016-12-27 15:17:57.570,贺俊华
0476307F-2B74-45E4-8107-F4DDDC55512C,蓝山湾.doc,NULL,NULL,113,0,0,0,2016-12-27 15:58:08.843,贺俊华
0479AA46-3B9B-48F8-8E59-C3C001B36827,08_沉淀存档_造价案例.doc,NULL,NULL,123,0,0,0,2016-12-27 18:14:26.270,贺俊华
047BABD3-5BEA-4E4F-A2E3-6047A66A7308,三亚市城镇土地定级及基准地价评估成果 2016.pdf,NULL,NULL,81,0,0,0,2016-12-27 14:03:08.910,贺俊华
047FAD12-766D-4477-9C29-A344CFFD6158,2013 基于大数据的房地产估价数据仓库构建 周亮等（一等奖）.pdf,NULL,NULL,109,0,0,0,2016-12-27 15:17:49.573,贺俊华
04812076-2583-4CF5-B4B2-268E95C98EE9,2004年09月-关于开展中国土地估价师协会成立10周年纪念系列活动评选优秀论文、著述的通知（第二号） .doc,NULL,NULL,111,0,0,0,2016-12-27 15:51:27.317,贺俊华
048AB33A-A828-4E6E-8BDA-9EFF044116DA,2012 基于消费能力分析的社区商铺定价思考 李四美.doc,NULL,NULL,109,0,0,0,2016-12-27 15:03:29.210,贺俊华
048E1D6D-C59E-42CD-8AA1-5FBE8722E71E,华润城华润置地大厦二期总平面图.pdf,NULL,NULL,79,0,0,0,2016-12-27 13:35:12.557,贺俊华
048EE28E-DAB9-4F9F-93A5-0F45B7ED538E,200709中信绿色高尔夫栖湖（王凌燕）.ppt,NULL,NULL,79,0,0,0,2016-12-27 13:28:06.000,贺俊华
0490CDD0-0B0F-4D6E-A4B9-3718B18F594D,从报告评估结果到提供专业服务——资产评估报告供给侧结构性改革.pdf,NULL,NULL,111,0,0,0,2017-09-30 15:26:12.943,贺俊华
04922eb5-fb7d-4785-ab09-e4b7c660ef71,2018年上半年世联行湖北地区房地产市场半年报.pdf,,,78,0,0,0,2018-08-01 11:32:55.447,胡燕南
04955a3a-5e2f-4a83-871e-1978258f61c9,广州土地成交案例（2006-2008）.xls,,,82,0,0,0,2017-03-21 14:00:48.937,赵瑜
04999FE8-407A-4394-8044-E217973F7C73,机器设备经济寿命参考年限表.doc,NULL,NULL,83,0,0,0,2016-12-27 14:17:59.573,贺俊华
0499A57C-EE57-44D7-B37A-07B883C03A4D,第一太平 成都商铺市场简报2015年第3季度.pdf,NULL,NULL,78,0,0,0,2016-12-27 13:04:50.513,贺俊华
049A40A8-BBB4-488B-B4F6-80572ACC7E99,附件1：深圳市人才安居扩大试点企业认定标准.doc.doc,NULL,NULL,136,0,0,0,2016-12-27 12:54:56.227,贺俊华
049CFDFE-DD22-4469-8A73-7DDE67467477,20071205_黄山项目市调工作协助函-改.doc,NULL,NULL,113,0,0,0,2016-12-27 16:00:30.250,贺俊华
04A1D017-35C6-445C-AC66-DB4A08CCBA0F,第一太平 实际租金指数美国写字楼市场2016.pdf,NULL,NULL,78,0,0,0,2017-09-30 14:43:11.073,贺俊华
04A44E21-B985-421D-9BFE-5C183D6A300B,土地估价中楼层的分配率和容积率修正系数取值依据.docx,NULL,NULL,109,0,0,0,2016-12-27 15:20:56.160,贺俊华
04A8BB30-8973-43D0-B0F3-1F801841CE21,201007 以价定级、网格点基准地价评估项目 伍英杰.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:11:46.077,贺俊华
04A92B8D-7879-4396-84FD-508B15E91B1F,T107-0081后海.doc,NULL,NULL,82,0,0,0,2016-12-27 14:15:30.190,贺俊华
04ABB39D-AA51-41DC-9894-8154331736B1,扩散(放射).ppt,NULL,NULL,114,0,0,0,2016-12-27 17:46:15.630,贺俊华
04AC6776-0000-4C5D-A4E6-F9939E822413,LG-04-龙岗区_龙岗中心城商圈（梁红焱、兰宁秀、谭龙、彭海明、张远威、王首道、黄甘露、梁期、郑淑恒 、徐伊琳、叶鹭芳 ）.ppt,NULL,NULL,79,0,0,0,2016-12-27 13:30:55.607,贺俊华
04C1DD7B-BA5A-4230-8A6D-7E6A9914DC75,增城市房地产办证手续.doc,NULL,NULL,78,0,0,0,2016-12-27 13:00:10.333,贺俊华
04C1E71C-A124-41B6-BEE5-26A7FAEE68B3,漳州市平和县城镇土地级别和基准地价修编成果 2012.doc,NULL,NULL,81,0,0,0,2017-09-30 14:54:35.190,贺俊华
04C93444-B9FA-4D9A-8186-ED4963689DFC,2015 房地产司法鉴定评估法庭质证 任婷珍.pdf,NULL,NULL,114,0,0,0,2016-12-27 17:39:14.170,贺俊华
04CAA9D6-3644-4BE6-A578-B4DE5CFE3811,相关经济--910.rar,NULL,NULL,104,0,0,0,2016-12-27 14:54:51.713,贺俊华
04cb39b2-bb7c-4654-bee9-01cdf63e19ef,邓艳芳-三种评估方法的比较分析.pdf,,,109,0,0,0,2017-03-14 14:20:07.027,贺俊华
04CCA12C-0E24-4DE7-84E9-5462FB5B4ABB,2017广东省关于完善工业用地供应制度促进供给侧结构性改革的指导意见.doc,NULL,NULL,71,0,0,0,2017-09-30 14:33:32.430,贺俊华
04CEDA89-2FB6-4050-BA5E-7BED639FF7B9,18.资产评估价值类型指导意见.docx,NULL,NULL,76,0,0,0,2017-09-30 14:36:46.833,贺俊华
04d8b277-f8bf-4c7f-bb88-b02ec0efc8e1,北京旅游发行股份购买世纪伙伴文化传媒100%股权评估说明（文化企业市场法、收益法）.PDF,,,109,0,0,0,2017-02-13 14:38:44.743,贺俊华
04DD91A9-9703-445E-A811-E8D7CF829032,200508 顾问十问 邢柏静.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:11:39.590,贺俊华
04E137DE-2E63-467D-BE7E-11DA8A2CCEF4,除个贷报告外的其他类型报告仍用回原封面封底（磨砂）(2010-5-1).txt,NULL,NULL,72,0,0,0,2016-12-27 12:40:21.427,贺俊华
04E60C19-25C6-436B-A2F1-3D9BF3E6FDE3,2014 中国房地产土地市场研究.pdf,NULL,NULL,82,0,0,0,2016-12-27 14:16:37.787,贺俊华
04EA7D1D-A441-4DC8-A580-FCF29E758B14,2016一图看懂PPP 童飞.pptx,NULL,NULL,83,0,0,0,2016-12-27 14:17:32.570,贺俊华
04eaacc1-357b-4591-9a36-f25a6523c4cc,《资产评估基础》考试大纲.pdf,,2017年资产评估师资格全国统一考试大纲,105,3,3,0,2017-06-25 11:51:41.863,李丽
04EC3ED0-63A1-4B8B-AB17-93453929FFC5,440300AS026101-土洋新市场.xls,NULL,NULL,79,0,0,0,2016-12-27 13:23:53.283,贺俊华
04EE198E-0CF2-4F85-AA53-71AA6C8E05BE,2013技术演讲比赛（PK赛）.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:26:21.523,贺俊华
04F5F04F-76CF-40ED-AF5B-A8634027F2CF,和黄都会轩.doc,NULL,NULL,113,0,0,0,2016-12-27 15:57:53.603,贺俊华
04F66736-278C-416D-AE59-B0BDE0E977DF,资产评估计划指南（已据中评协[2007]189号文废止）.docx,NULL,NULL,76,0,0,0,2017-09-30 14:36:59.003,贺俊华
04F96CF1-8963-44D6-926E-72F8F53C9823,深圳市人民政府关于土地使用权出让年期的公告-1996年2月.doc,NULL,NULL,123,0,0,0,2016-12-27 18:17:45.017,贺俊华
04F9D18A-E302-4F80-8A8C-3EF77899E73B,2015房估-案例与分析-精讲班-第14讲：第一章第三节房地产估价报告写作(二)(2015年新版).pdf,NULL,NULL,103,0,0,0,2016-12-27 14:52:51.507,贺俊华
04FAB613-FACB-4806-8D0C-BE6CC53E68FF,市场调查-商业案例调查表-中心区、后海（孙莹）.xls,NULL,NULL,79,0,0,0,2016-12-27 13:19:40.670,贺俊华
04FBFFE1-119D-4E2D-B803-BA5B7B62D87D,20121128东方明投资尖岗山项目工作建议书.doc,NULL,NULL,61,0,0,0,2016-12-27 11:57:28.910,贺俊华
04FF5715-2BCC-4108-A553-07FA275D3A50,无尘车间的造价水平.doc,NULL,NULL,85,0,0,0,2016-12-27 14:28:31.380,贺俊华
05010579-4121-4075-93C3-40E26A9324FE,路线价图.pdf,NULL,NULL,81,0,0,0,2016-12-27 14:04:34.083,贺俊华
05017A13-1351-4750-87E0-3B6A32C16CB3,深圳市第八高级中学项目景观工程-园建分部分项工程量清单与计价表.xls,NULL,NULL,85,0,0,0,2017-09-30 15:13:52.783,贺俊华
05033595-2226-464F-B9ED-6917FE0979A5,农行培训.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:18:11.030,贺俊华
050555AB-F67B-45D0-9CD1-C0123D8272EA,3.四级市场.docx,NULL,NULL,103,0,0,0,2016-12-27 14:52:29.327,贺俊华
05060514-554B-4C79-A543-DC26B066307A,00204.ppt,NULL,NULL,114,0,0,0,2016-12-27 17:53:53.060,贺俊华
0506B8AA-4738-4696-8042-0059DA8436A8,201307历年房地产宏观调控政策汇总.xls,NULL,NULL,87,0,0,0,2016-12-27 14:36:32.970,贺俊华
05075B92-2D2F-4DAF-9C20-0DC8C7694A1E,3．容积率修正系数.doc,NULL,NULL,81,0,0,0,2016-12-27 14:06:58.333,贺俊华
050A51EF-F352-4E1E-8B23-2EB5BCED6AD7,九龙坡区农用地分等定级估价技术方案.doc,NULL,NULL,114,0,0,0,2016-12-27 17:40:35.747,贺俊华
050BAB9A-5413-4706-A56F-3E52128886E4,城市房屋拆迁单位管理规定（建设部令第12号）1991.doc,NULL,NULL,136,0,0,0,2016-12-27 12:54:33.233,贺俊华
050C14E8-190B-440F-AC1D-B32DB1E2A103,山东省济宁市中心城区土地级别和基准地价 2010.pdf,NULL,NULL,81,0,0,0,2016-12-27 13:54:01.483,贺俊华
0511213E-DDBD-466C-AE89-A0E3D38D7B5B,1.《金融不良资产评估指导意见（试行）》起草说明.docx,NULL,NULL,76,0,0,0,2017-09-30 14:37:03.713,贺俊华
0513540B-8CBA-4D66-8CD2-910B489C65E8,2007.12.31以财务报告为目的的评估指南（试行）.doc,NULL,NULL,76,0,0,0,2016-12-27 12:53:02.673,贺俊华
05172F05-DE24-4F56-A085-F7340CFD8EE1,2005报告统计表.xls,NULL,NULL,72,0,0,0,2016-12-27 12:39:54.297,贺俊华
051783B3-2A31-4798-B82E-B183156E79DC,07校招顾问部第一批实习生培养计划07.1.4.doc,NULL,NULL,123,0,0,0,2016-12-27 18:16:08.523,贺俊华
051F0B06-519D-4E28-B64D-FF64B7C5B2B0,车公庙、石厦片区调查案例表.xlsx,NULL,NULL,79,0,0,0,2016-12-27 13:18:49.007,贺俊华
051F54E7-F18B-4BC9-8EF6-4ED7EB6B2C3F,06_公司评审_项目评审记录及评审结果反馈表.doc,NULL,NULL,123,0,0,0,2016-12-27 18:15:08.590,贺俊华
051FF49A-24A4-4F8B-8072-CD279BB0F33B,2012深圳市城市规划标准与准则（草案）“深标”地类.pdf,NULL,NULL,73,0,0,0,2016-12-27 12:50:31.870,贺俊华
0522EED4-4D3E-4E65-97B0-BE6AB488A750,中央花园案例调查表-住宅.doc,NULL,NULL,79,0,0,0,2016-12-27 13:18:49.890,贺俊华
0524AD8D-7D0C-44C6-A3B3-C9F01906A074,2004年04月-关于2004年南山区商业房地产市场分析专题沙龙的通知.doc,NULL,NULL,111,0,0,0,2016-12-27 15:51:37.973,贺俊华
0525EB61-FBF6-4611-A426-2A32BB481F1C,《深圳建设工程价格信息》2015年第08期部分材料参考价格.pdf,NULL,NULL,85,0,0,0,2016-12-27 14:28:50.343,贺俊华
0526a2b7-f709-44f1-a1ef-803bcefeeb84,深圳市资产评估协会关于企业价值评估委托合同及评估报告中“评估范围”表述的风险提示函.docx,,,109,0,0,0,2017-02-14 14:09:05.443,贺俊华
05285CD5-916F-4A7F-81E9-F44577AE92A1,龙岗中心城、布吉片区房地产市场总结-龙岗区(兰宁秀组).doc,NULL,NULL,79,0,0,0,2016-12-27 13:19:21.933,贺俊华
052BD418-2EE4-4832-A356-5E12F939AFDE,2016 农村集体土地征收补偿标准评估方法的探讨：基准地价剥离法.doc,NULL,NULL,109,0,0,0,2016-12-27 15:22:25.177,贺俊华
05329F6A-E5D5-4D08-A964-4873382CD18E,市场调查-住宅案例调查表-南山商业文化中心、后海、华侨城.xls,NULL,NULL,79,0,0,0,2016-12-27 13:18:42.637,贺俊华
053548D2-4E61-4D00-B0A3-04888FFBFCCF,扩散(其他).ppt,NULL,NULL,114,0,0,0,2016-12-27 17:46:15.463,贺俊华
05391D68-5D3E-462C-B2CF-4DF819DC0BFE,中国电影（600977）新股报告：全产业链经营的影视龙头.pdf,NULL,NULL,83,0,0,0,2016-12-27 14:19:19.203,贺俊华
053D70E7-4D6B-4A74-887E-54B726BAFF87,03房地产开发流程.ppt,NULL,NULL,113,0,0,0,2016-12-27 16:13:42.690,贺俊华
053DA464-9E2A-4E50-A618-A126648734E1,工业地产服务案例@工作说明书.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:26:15.267,贺俊华
053EA93B-AAA8-4A3B-BBC7-EB8C290C22F0,2015餐饮业绩效评价标准值.xlsx,NULL,NULL,83,0,0,0,2016-12-27 14:17:32.067,贺俊华
053F832E-08E1-486A-9A7A-57DCF66E6D85,2016年5-7月土地.xlsx,NULL,NULL,82,0,0,0,2017-09-30 14:57:12.570,贺俊华
054CF580-67FD-4010-BFAB-33029C3D2988,机械行业.pdf,NULL,NULL,114,0,0,0,2016-12-27 17:41:40.717,贺俊华
0554D6A0-0E46-46CB-BFF2-4D55E4425E51,440300AS018601-德兴城.doc,NULL,NULL,79,0,0,0,2016-12-27 13:23:26.210,贺俊华
055DA75B-52ED-4C40-B24A-EBD99683BA28,18.绚丽的宽屏PPT封面32个.ppt,NULL,NULL,114,0,0,0,2016-12-27 17:48:52.593,贺俊华
0562B1B3-A4F0-4AB4-A139-DF1119438A60,G02302-0012.doc,NULL,NULL,82,0,0,0,2016-12-27 14:15:11.493,贺俊华
0571162B-DC79-472C-9E62-C11408CEEC86,中国证监会行政处罚决定书（〔2017〕68号，辽宁元正 、吴忠等4人）.doc,NULL,NULL,71,0,0,0,2017-09-30 14:33:37.357,贺俊华
05776275-3D73-4CED-8E47-63799842AAFF,福田中心区（龙尧组）.ppt,NULL,NULL,79,0,0,0,2016-12-27 13:19:35.953,贺俊华
05796D4D-A4D0-4CC4-AFD8-A1777DCC0B93,BA-01-宝安区_新安街道老城区商圈（王凌燕、赖敏、胡艳琴、许佳、孟刚、吴志辉）.ppt,NULL,NULL,79,0,0,0,2016-12-27 13:16:14.797,贺俊华
057F808B-C8D1-459A-A4B6-5CDAAAE1B0DB,表1-4标准宗地登记表440300AG002401沙井精达电子精研科技.xlsx,NULL,NULL,79,0,0,0,2016-12-27 13:25:48.043,贺俊华
057F891F-8606-499E-8E58-0CEF72A4718A,活泼小清新多功能PPT模板.pptx,NULL,NULL,114,0,0,0,2016-12-27 18:03:35.363,贺俊华
05805F11-9EEB-4CDE-B163-2CA09E7C2131,2015 企业总部大楼部分限制销售评估案例分析 刘素芬、王旭东.doc,NULL,NULL,109,0,0,0,2016-12-27 15:17:59.720,贺俊华
05838B21-C110-41EF-A85E-F539B6605C22,440300AS021901振业城.xlsx,NULL,NULL,79,0,0,0,2016-12-27 13:24:38.323,贺俊华
0584F354-F26C-40A6-8AFF-EE7D2DF1E3CC,2015 原划拨土地使用权办理出让，土地出让金如何收取.doc,NULL,NULL,86,0,0,0,2017-09-30 15:14:40.743,贺俊华
058A5609-DED0-4C31-A841-B216FF13774D,440300AG026201海运中心.xls,NULL,NULL,79,0,0,0,2016-12-27 13:24:20.103,贺俊华
0594C4F0-2FA0-4EC8-84AD-9F3F8F501A33,评估相关法律汇编（共621页）200706.doc,NULL,NULL,71,0,0,0,2016-12-27 12:31:47.210,贺俊华
05956584-0EE7-4521-9D68-95E38013D740,201207景田路锦文阁底层商铺（梁红焱）.xls,NULL,NULL,79,0,0,0,2016-12-27 13:36:55.710,贺俊华
059585A9-8009-4D49-A1F2-FD5559B6C362,深圳中学（泥岗校区）建设工程项目高压迁改工程-高压迁改工程.xls,NULL,NULL,85,0,0,0,2017-09-30 15:13:54.503,贺俊华
0595BF14-14FB-496A-B48C-B68F5988851A,SM20140513广西梧州碧湖湾项目工作建议书.docx,NULL,NULL,61,0,0,0,2016-12-27 12:06:12.747,贺俊华
0596EAFB-9071-4030-AF53-14C1D5D8DFA8,440300AS002201金碧苑.docx,NULL,NULL,79,0,0,0,2016-12-27 13:20:53.420,贺俊华
059AEF70-AD41-4FD2-B67D-1CC70952157A,全现浇结构板式小高层住宅楼.doc,NULL,NULL,61,0,0,0,2016-12-27 11:58:41.110,贺俊华
059B46B7-FB75-4B72-BE0F-6B0343474190,440300AS007401长丰酒店（洋下二路）.xls,NULL,NULL,79,0,0,0,2016-12-27 13:24:34.677,贺俊华
059CC315-7AB4-4747-86D2-E0369B8AABED,440300AS030501鸿景园.doc,NULL,NULL,79,0,0,0,2016-12-27 13:20:59.917,贺俊华
059CD80B-A8B4-4FCF-956A-5F6F243FEC4B,深圳市房地产估价中心停止对房地产评估报告审核业务之后应对措施.doc,NULL,NULL,123,0,0,0,2016-12-27 18:17:45.367,贺俊华
059FEF71-B8B1-4BC9-B8EC-4F644E8EE809,表1-4标准宗地登记表440300AG005601.xls,NULL,NULL,79,0,0,0,2016-12-27 13:25:42.920,贺俊华
05A1BFB7-6EBC-4773-9395-FEF390D03E52,西城雅筑案例调查表 -住宅.doc,NULL,NULL,79,0,0,0,2016-12-27 13:18:45.700,贺俊华
05A2396C-345A-4F48-8B7D-6431E648E758,2009 车库车位销售方案.doc,NULL,NULL,109,0,0,0,2017-09-30 15:23:48.970,贺俊华
05A401A9-E473-473A-A880-B3EECF5055F9,Ⅱ级商业.doc,NULL,NULL,81,0,0,0,2016-12-27 14:04:11.857,贺俊华
05A5D4D9-958B-4C8E-A1E9-91B10AA88D5A,07 资产评估准则-利用专家工作 2013.doc,NULL,NULL,76,0,0,0,2016-12-27 12:52:56.083,贺俊华
05A70904-6860-4C63-9679-BFBE2F34E4C8,1.评估程序及项目组织.pdf,NULL,NULL,114,0,0,0,2017-09-30 15:29:48.823,贺俊华
05AA52E7-B712-4620-9BA9-F1F84EFF0192,新定级估价讲稿……王秋香.ppt,NULL,NULL,114,0,0,0,2016-12-27 17:39:44.930,贺俊华
05ABA8B7-3B29-42BB-8707-99FE603A3513,申银万国-17把握行业季节性，判断市场风格转换.pdf,NULL,NULL,114,0,0,0,2016-12-27 17:41:53.727,贺俊华
05AC8D63-0B9F-4F3E-9F2A-A9BC820987CC,国有建设用地使用权出让地价评估技术规范 学习心得 徐涛.doc,NULL,NULL,109,0,0,0,2016-12-27 15:20:55.863,贺俊华
05B1542C-46DD-4583-9F4D-0579E5653006,2016 评估人员如何有效防范和规避房地产评估风险 王丽娜、张娜.pdf,NULL,NULL,109,0,0,0,2017-09-30 15:23:01.950,贺俊华
05B90684-62F1-476C-BE7C-B9C2E3528B54,案例-香港海洋公园.ppt,NULL,NULL,94,0,0,0,2016-12-27 14:43:05.810,贺俊华
05BA83BE-192A-4E03-B098-87EDE77534DF,20130328_平安信托陕西恒大城项目市调及评估服务的询价函.pdf,NULL,NULL,61,0,0,0,2016-12-27 11:59:39.263,贺俊华
05BD4556-153D-4231-A632-D801390FB04B,2014 北京乙级办公楼 2862元平方米.pdf,NULL,NULL,85,0,0,0,2016-12-27 14:25:37.377,贺俊华
05BE6EDE-C43F-4E99-B418-90396B537EAC,高发西岸.xlsx,NULL,NULL,79,0,0,0,2016-12-27 13:31:52.843,贺俊华
05BEF6F4-F0BB-4023-B6DF-0E9E149A0581,SM20140104临沂玲珑项目工作建议书20140123.pptx,NULL,NULL,61,0,0,0,2016-12-27 12:05:40.753,贺俊华
05C024D8-959F-4EA3-BD95-933464EE9325,2007-ZX0605_深圳市罗湖区银湖宾馆北侧H401-18剩余5年使用权及地上建筑物.doc,NULL,NULL,123,0,0,0,2016-12-27 18:19:33.053,贺俊华
05C7BA8B-2A6E-43E8-A623-E6FB2199B9FD,龙岗区_龙城街道中心城商圈（许尤民、代娟娟、欧阳志诚） .ppt,NULL,NULL,79,0,0,0,2016-12-27 13:37:44.363,贺俊华
05C83781-1181-4DD5-A5ED-D7E2F29AFB1F,jzgc_jy1101.doc,NULL,NULL,105,0,0,0,2016-12-27 14:59:30.413,贺俊华
05ccc8f1-b67e-4c83-af7e-977fc2a64e8f,福成五丰发行股份购买资产重大资产重组评估说明.pdf,,,109,0,0,0,2017-02-13 14:38:44.820,贺俊华
05CDEF99-46BB-45E7-B993-EF41B69D311F,自驾车营地经济测算3.xls,NULL,NULL,61,0,0,0,2016-12-27 11:58:35.347,贺俊华
05D0E2AF-6802-4F44-B2FE-ACE509F79078,光明新区城市化非农建设用地调整置换暂行办法(修编征求意见稿).doc,NULL,NULL,136,0,0,0,2017-09-30 14:38:10.873,贺俊华
05D21438-2BD4-42B2-99F6-E2E5FF19E27A,2016年1月份70个大中城市住宅销售价格变动情况.doc,NULL,NULL,78,0,0,0,2016-12-27 13:04:05.513,贺俊华
05d4a786-d58d-4d06-8013-b0a65e25ae9a,2018数据质量考核标准（201802）.xlsx,,,167,0,0,0,2018-03-23 11:15:24.677,胡晓
05D4AC67-085B-4A58-9BD5-F3A6E4D7100E,动态顶级路演汇报总结模板.pptx,NULL,NULL,114,0,0,0,2016-12-27 18:03:29.170,贺俊华
05D4B91F-2613-4B8E-ADEE-3C9035DBB699,附件112013年集团估价财务岗位分工&架构图.xls,NULL,NULL,113,0,0,0,2016-12-27 16:07:01.940,贺俊华
05D4C4A8-8BC5-4117-8408-D49DA37D5699,项目成本管理手册.doc,NULL,NULL,85,0,0,0,2017-09-30 15:13:28.577,贺俊华
05D911EB-0F66-4960-ABC2-F102BD1177BD,跑盘照片.rar,NULL,NULL,113,0,0,0,2016-12-27 15:57:36.337,贺俊华
05de5e1b-4108-4e3d-8638-0fca76be975d,2009年租金参考价成果表.xls,,,84,0,0,0,2017-06-13 17:11:55.870,钟卫红
05e334c7-84d6-46be-9deb-dae09162ac3b,2016-03-12-002071.SZ-长城影视_东阳长城影视传媒有限公司拟收购股权涉及的西藏山南东方龙辉文化传播有限公司股东全部权益项目评估说明.pdf,,长城影视_东阳长城影视传媒有限公司拟收购股权涉及的西藏山南东方龙辉文化传播有限公司股东全部权益项目评估说明,144,1,1,0,2017-08-02 13:56:36.980,陈迅
05E49891-E194-4321-8B12-9070859DAC98,商标评估所需资料.doc,NULL,NULL,123,0,0,0,2016-12-27 18:20:35.503,贺俊华
05E4E207-85E7-49FF-BFAC-DF530F6AF069,《资产评估收费管理办法》(发改价格【2009】2914号)（失效）.doc,NULL,NULL,71,0,0,0,2016-12-27 12:34:29.607,贺俊华
05E56903-D8CA-473B-8AF9-912BE2F62589,煤炭建设井巷工程辅助费综合定额(2007基价).pdf,NULL,NULL,85,0,0,0,2017-09-30 15:13:26.853,贺俊华
05E814DB-5275-48DB-BA2E-AE2251354411,dailei世联报告_20130512.pptx,NULL,NULL,113,0,0,0,2016-12-27 16:03:27.187,贺俊华
05E91D81-2DC0-4404-9C07-762458B69173,深圳版200601异地市场调研总论.ppt,NULL,NULL,123,0,0,0,2016-12-27 18:17:05.173,贺俊华
